sha256,filename,file_size_mb,domain,confidence,priority_score,title,authors,year,publisher,is_book,r2_isbns,r2_ol_title,r2_ol_found,r2_classification_domain,r2_classification_confidence,r2_classification_method,r2_chars_extracted,r2_extractable,r2_has_toc,r2_content_fingerprint,reclassified_as_book,duplicate_group,r2_dedup_is_best_copy
1a19c1581e0c7ea7fadc64b4bb4d1c78aa728b3c8efa79b4351e9231667f13d8,Steven G Krantz auth-Handbook of Complex Variables-Birkhäuser Basel 1999.pdf,13.29,unclassified,unclassified,65,Steven G Krantz auth-Handbook of Complex Variables-Birkhäuser Basel 1999,4<8=8AB@0B>@,1999,,True,9781461272069; 9781461215882,,,,,,2753,True,True,88f6d4806ea33739,,,True
0dacedc9dbe4ea717225107c9725953f677e8aba1dca1071415fdc3e04c4a7e8,"compressed_(Applied Mathematical Sciences 90) Kenneth R. Meyer, Daniel C. Offin (auth.) - Introduction to Hamiltonian Dynamical Systems and the N-Body Problem-Springer International Publishing (2017).pdf",3.51,dynamical_systems,high,65,"compressed_(Applied Mathematical Sciences 90) Kenneth R. Meyer, Daniel C. Offin (auth.) - Introduction to Hamiltonian Dynamical Systems and the N-Body Problem-Springer International Publishing",,2017,,True,9783319536903; 9783319536910,,,dynamical_systems,low,keyword_text,5330,True,False,88474b78dd9277bb,True,,True
6df300c02cb7dd84a7bb364162ba4b0ac2a6c17d4262d86da9a8c8609580d8f0,Martha Alvarez-Ramírez Joaquín Delgado auth J Delgado E A Lacomba J Llibre E Pérez-Chavela eds - New Advances in Celestial Mechanics and Hamiltonian Systems_ HAMSYS-2001-Springer US 2.pdf,16.0,dynamical_systems,medium,60,Martha Alvarez-Ramírez Joaquín Delgado auth J Delgado E A Lacomba J Llibre E Pérez-Chavela eds - New Advances in Celestial Mechanics and Hamiltonian Systems: HAMSYS-2001-Springer US 2,4<8=8AB@0B>@,2001,,True,9781461347781; 9781441990587,,,dynamical_systems,medium,keyword_text,4929,True,True,a97e2d2cc7a1c50f,,hash_dup_290,True
3abf38402d09ec060510c8671269e1fd2e7106c3d80e03f00ee52fcd08134b16,"(CFA Institute Investment Series) Michelle R. Clayman Martin S. Fridson, George H. Troughton - Corporate Finance Workbook_ Economic Foundations and Financial Modeling-Wiley (2022).pdf",8.9,finance,high,60,Corporate Finance Workbook,CFA Institute; Clayman; Michelle R; Fridson; Martin S; Troughton; George H,2022,,True,,,,finance,high,claude_code,1078,True,False,,,,True
98621b00cada5709380458a1117b2c9379245f2f87e9edd4caaad9aa7f820a06,"David J. Griffiths, Darrell F. Schroeter - Introduction to Quantum Mechanics 3rd Edition with Second errata (2018, Cambridge University Press) - libgen.li.pdf",6.72,physics,medium,60,"David J. Griffiths, Darrell F. Schroeter - Introduction to Quantum Mechanics 3rd Edition with Second errata (2018, Cambridge University Press)",,2018,,True,,,,physics,medium,keyword_text,15659,True,False,dd91165b8cc382da,,,True
ef3db31c399f0b590c1a03fbb340a027db7fe9a97d6cff43283c0b16e6581711,Felix Munoz-Garcia - Advanced Microeconomic Theory_ An Intuitive Approach with Examples-The MIT Press (2017).pdf,55.89,econometrics,medium,60,Advanced Microeconomic Theory,Felix Munoz,2017,The MIT Press,True,,,,econometrics,medium,claude_code,172,True,False,,,,True
401967f23ceb4e8e46d53e121c9a20eb0dcc4177937c964e299811a5141f0f53,Advanced Engineering Mathematics 10th Edition.pdf,21.48,mathematics,medium,60,Advanced Engineering Mathematics 10th Edition,Erwin Kreyszig,,,True,,,,mathematics,medium,claude_code,4370,True,False,b67c8ea346b00fbb,,,True
6d708b38d3fe5ec396c055712517866e2441f4e8aa21c166710cb0ff3e142b2a,Bayesian Data Analysis Third Edition 3rd Edition -- Andrew Gelman John B Carlin Hal Steven Stern David B -- Chapman Hall_CRC Texts in -- 9780429113079 -- 2e9d2df246cb144c7224d1e6db53466f -- Annas Archive.pdf,10.27,statistics,medium,60,Bayesian Data Analysis Third Edition 3rd Edition -- Andrew Gelman John B Carlin Hal Steven Stern David B -- Chapman Hall_CRC Texts in -- 9780429113079 -- 2e9d2df246cb144c7224d1e6db53466f -- Annas Archive,,,,True,,,,statistics,medium,claude_code,6357,True,False,4cfcfb4d171bd25a,,,True
e8da8bf2be531ff6329181d850cff9ec81f4b91e7738bfc16ea941a1c57a959a,"David Thomas, Andrew Hunt - The Pragmatic Programmer_ Your Journey to Mastery-Addison-Wesley Professional (2019).pdf",8.06,software_engineering,medium,60,The Pragmatic Programmer: Your Journey to Mastery-Addison,David Thomas; Andrew Hunt,2019,Wesley Professional,True,,,,software_engineering,medium,claude_code,2981,True,False,881b57a9f7948664,,,True
4cebb5a334c6c812bef7354b42427cbc3aa6055b8e1477dc95792c5de9ddb008,Greenberg - Advanced Engineering Mathematics-Prentice Hall (1998).pdf,67.73,mathematics,medium,60,Advanced Engineering Mathematics,Greenberg,1998,Prentice Hall,True,,,,mathematics,medium,claude_code,7798,True,False,dd861b2e0b386bb1,,,True
3d34fb205092ad1370d7a7d4922d2325107568ae5cbb759818c6f8813a56a196,Grundlehren der mathematischen Wissenschaften Vol 250 VI Arnold Mark Levi J Szücs-Geometrical Methods in the Theory of Ordinary Differential Equations-Springer 1988.pdf,14.91,mathematics,medium,60,Grundlehren der mathematischen Wissenschaften Vol 250 VI Arnold Mark Levi J Szücs-Geometrical Methods in the Theory of Ordinary Differential Equations-Springer 1988,,1988,,True,,,,dynamical_systems,medium,claude_code,18538,True,False,f44a9074208da524,,,True
5d568a9a8dfd83e4e1d89adf9c078f436180fad35541fb4e2be348e699ea772f,"Herbert Goldstein_ Charles P. Poole_ John L. Safko - Classical Mechanics (2002 (2010), Addison-Wesley Longman) - libgen.lc.pdf",21.13,mathematics,medium,60,Herbert Goldstein: Charles P. Poole: John L. Safko - Classical Mechanics (2002,,2010,,True,,,,mathematics,medium,keyword_text,3536,True,False,c7a31231bf1c1c40,,,True
1a449c924ffde6532f30196b0d8631050bf9d8a03dbc36e6b15dd12b736c5426,Lecture Notes in Mathematics 1719 Kenneth R Meyer auth - Periodic Solutions of the N-Body Problem-Springer-Verlag Berlin Heidelberg 1999.pdf,1.83,dynamical_systems,medium,60,Lecture Notes in Mathematics 1719 Kenneth R Meyer auth - Periodic Solutions of the N-Body Problem-Springer-Verlag Berlin Heidelberg 1999,4<8=8AB@0B>@,1999,,True,,,,dynamical_systems,medium,claude_code,4311,True,False,a8d810123295a4e7,,,True
473cbec95f163a46cec08c97aedd95c53a9955a01013684f607efd5d025d27e9,"Lloyd N. Trefethen, David Bau III - Numerical Linear Algebra-SIAM_ Society for Industrial and Applied Mathematics (1997).pdf",4.93,algebra,low,60,Numerical Linear Algebra-SIAM: Society for Industrial and Applied Mathematics,Lloyd N. Trefethen; David Bau III,1997,,True,,,,numerical_methods,low,keyword_text,4605,True,False,6c47055feaa6537d,,,True
